Country,Predicted_Disaster_Risk,Historical_Risk,Combined_Risk,Year
Yugoslavia,0.45737485779294657,84.82142857142857,0.32076163250643724,2026
Zambia,0.4018998862343573,52.76119402985075,0.2817026587046317,2026
Zimbabwe,0.4635750853242321,118.1590909090909,0.3253373100445002,2026
Afghanistan,0.45101820250284413,134.4418604651163,0.31666252381996546,2027
Albania,0.47496871444823663,46.72222222222222,0.33280817534992396,2027
Algeria,0.5455602957906712,97.97841726618705,0.38258438836847114,2027
American Samoa,0.46895051194539245,43.333333333333336,0.3285714923501261,2027
Angola,0.4886035267349261,83.87378640776699,0.3426150060240899,2027
Anguilla,0.44003697383390217,7.666666666666667,0.3080800438509014,2027
Antigua And Barbuda,0.46003128555176337,1.625,0.32203337991079756,2027
Argentina,0.4489135381114904,106.77165354330708,0.31499377895824515,2027
Armenia,0.5202986348122868,253.08333333333334,0.36599698460441443,2027
Australia,0.46412969283276445,19.78481012658228,0.3250305573560004,2027
Austria,0.42321103526734927,68.44444444444444,0.2967312593969507,2027
Azerbaijan,0.46945392491467575,34.52173913043478,0.3288616307714613,2027
Azores Islands,0.47945961319681457,48.85714285714285,0.3359668868993619,2027
Bahamas,0.5005318543799773,48.04347826086956,0.3507117074878519,2027
Bahrain,0.3881655290102389,50.85714285714285,0.27207515722975983,2027
Bangladesh,0.4599829351535837,5494.018248175183,0.36080126349341174,2027
Barbados,0.44395051194539253,15.5,0.3108748601345312,2027
Belarus,0.45688850967007966,18.0,0.31994912011806326,2027
Belgium,0.460056882821388,71.99159663865547,0.3225484120043587,2027
Belize,0.4273151308304892,171.0909090909091,0.30032928563605005,2027
Benin,0.3562827076222981,36.271186440677965,0.24965413786562374,2027
Bermuda,0.44009670079635954,16.666666666666668,0.30818543439912527,2027
Bhutan,0.538646188850967,39.25,0.37732961894281825,2027
Bolivia (Plurinational State Of),0.41233788395904436,29.56153846153846,0.28884536011758566,2027
Bosnia And Herzegovina,0.4945961319681456,59.72222222222222,0.34663920781036567,2027
Botswana,0.4263623435722412,88.375,0.2990779772210431,2027
Brazil,0.4803071672354949,52.892682926829266,0.3365886843259001,2027
British Virgin Islands,0.39479806598407285,9.0,0.2764222278633547,2027
Brunei Darussalam,0.5093629124004551,,0.3596883819455865,2027
Bulgaria,0.49289817974971556,135.88235294117646,0.3459886844398575,2027
Burkina Faso,0.4277218430034129,287.741935483871,0.30143808055605725,2027
Burundi,0.47879977246871447,34.07692307692308,0.33540058159822966,2027
Cabo Verde,0.4022554038680319,5337.8125,0.31928845570062675,2027
Cambodia,0.470014220705347,79.02380952380952,0.3295682285087639,2027
Cameroon,0.4865984072810011,82.41584158415841,0.34120112256487367,2027
Canada,0.45934015927189986,378.9872611464968,0.32421551645469476,2027
Canary Islands,0.34694254835039817,59.94736842105263,0.24328328985264577,2027
Cayman Islands,0.46367178612059157,56.0,0.32496586959243745,2027
Central African Republic,0.4500113765642776,36.0,0.31526229029300934,2027
Chad,0.47396188850967,224.75999999999996,0.33336116830804263,2027
Chile,0.43048350398179747,542.3805309734513,0.3051701708292054,2027
China,0.3905091012514221,7023.609837898267,0.322975579159837,2027
"China, Hong Kong Special Administrative Region",0.46731513083048914,326.9605263157895,0.3294304468879851,2027
"China, Macao Special Administrative Region",0.43061433447098973,10.0,0.30150068043469697,2027
Colombia,0.46,142.88111888111888,0.3230094023103812,2027
Comoros,0.4361632536973834,48.6764705882353,0.30565815886693865,2027
Congo,0.47376848691695106,125.73469387755102,0.33252620999519367,2027
Cook Islands,0.4216040955631399,8.0,0.29517938393820126,2027
Costa Rica,0.48791524459613195,54.087719298245624,0.34192278096874473,2027
Croatia,0.42014789533560865,168.9047619047619,0.295296776467544,2027
Cuba,0.388481228668942,81.84146341463415,0.2725150397668971,2027
Curaçao,0.40228668941979523,24.0,0.2817702337258666,2027
Cyprus,0.3799146757679181,48.214285714285715,0.2662808891509556,2027
Czechia,0.48797212741751994,54.42857142857143,0.34196500693807225,2027
Czechoslovakia,0.38641638225255975,39.25,0.2707687543239331,2027
Côte D’Ivoire,0.48824516496018205,31.203125,0.3419920540207107,2027
Democratic People'S Republic Of Korea,0.4386035267349261,95.26190476190477,0.30769545887235694,2027
Democratic Republic Of The Congo,0.48946530147895334,90.94207317073169,0.3432681831791604,2027
Denmark,0.3300170648464164,44.294117647058826,0.2313248669670099,2027
Djibouti,0.44054323094425485,40.17391304347826,0.3086640755123864,2027
Dominica,0.46702218430034126,21.571428571428577,0.32706792318246214,2027
Dominican Republic,0.43041240045506257,83.37931034482759,0.30187772433750953,2027
Ecuador,0.38294368600682593,133.848,0.2690061668679979,2027
Egypt,0.40453071672354945,76.3048780487805,0.2837105674752786,2027
El Salvador,0.490042662116041,122.04285714285714,0.34389205117215804,2027
Equatorial Guinea,0.3448293515358362,28.0,0.24157835572909697,2027
Eritrea,0.43698805460750856,37.8,0.3061586812581717,2027
Estonia,0.5191410693970421,131.1,0.364324921636534,2027
Eswatini,0.369075654152446,70.27272727272727,0.2588494087591506,2027
Ethiopia,0.3539419795221843,3298.0708661417325,0.27105903769900896,2027
Fiji,0.46028725824800915,15.159090909090908,0.32230817414960133,2027
Finland,0.3730034129692833,88.2857142857143,0.2617260950283922,2027
France,0.4214874857792947,205.22522522522522,0.29649108043108724,2027
French Guiana,0.43675199089874855,10.0,0.3057970399341281,2027
French Polynesia,0.43472980659840726,8.5,0.3043709139781386,2027
Gabon,0.47995164960182024,24.176470588235293,0.33613695255278425,2027
Gambia,0.43400170648464165,112.5,0.304595965470546,2027
Georgia,0.4532451649601821,24.208333333333332,0.3174426384021583,2027
German Democratic Republic,0.3504778156996587,84.16666666666667,0.24592907739021277,2027
Germany,0.4396928327645051,294.89285714285717,0.30986829200807997,2027
Germany Federal Republic,0.4409414106939704,51.875,0.3090254651929884,2027
Ghana,0.3925711035267349,40.674698795180724,0.27508712418641806,2027
Greece,0.47367747440273034,137.62878787878788,0.3325465286144951,2027
Grenada,0.4839874857792947,13.5,0.3388866125572619,2027
Guadeloupe,0.4799999999999999,195.9090909090909,0.3373840253389452,2027
Guam,0.4644880546075086,35.42857142857143,0.3253919279915565,2027
Guatemala,0.4698805460750853,658.233870967742,0.3335665613338056,2027
Guinea,0.4800881683731513,72.62337662337663,0.3365747751827426,2027
Guinea-Bissau,0.4225085324232082,134.5,0.2967061654985517,2027
Guyana,0.38003697383390217,311.6666666666667,0.26822769152302794,2027
Haiti,0.4854891922639363,1585.888888888889,0.35104615359947144,2027
Honduras,0.5597042093287827,341.47727272727275,0.39420535728625605,2027
Hungary,0.2903327645051194,131.0,0.20415840174913816,2027
Iceland,0.46,10.2,0.32207205923110427,2027
India,0.4907224118316268,5928.357235142119,0.3853873416228887,2027
Indonesia,0.4693202502844141,344.37819650067297,0.33095707990976697,2027
Iran (Islamic Republic Of),0.40071672354948806,434.45641025641027,0.28357098049164053,2027
Iraq,0.4795164960182025,67.0,0.33613487745626963,2027
Ireland,0.34542662116040956,27.608695652173914,0.24199368004566774,2027
Israel,0.4841325369738339,19.65,0.3390315958710169,2027
Italy,0.44614903299203645,800.6954732510288,0.3179609407563001,2027
Jamaica,0.48457053469852107,62.53061224489796,0.33964112995943974,2027
Japan,0.4568430034129693,623.0444444444445,0.3241916811744157,2027
Jordan,0.4725,35.416666666666664,0.33100020566355637,2027
Kazakhstan,0.47992889647326503,35.65625,0.336202125762566,2027
Kenya,0.4399544937428897,58.50980392156863,0.30838149576538043,2027
Kiribati,0.35693401592719,33.333333333333336,0.2500892988323802,2027
Kuwait,0.3644567690557452,22.4,0.25527798606223095,2027
Kyrgyzstan,0.38678327645051197,29.22222222222222,0.2709547377177594,2027
Lao People'S Democratic Republic,0.43901308304891923,43.707317073170735,0.30761793417953,2027
Latvia,0.388287827076223,42.22222222222222,0.27209976335226255,2027
Lebanon,0.31652445961319686,59.0,0.2219839349287623,2027
Lesotho,0.4500483503981798,20.625,0.31517955328279695,2027
Liberia,0.436174630261661,251.3913043478261,0.30709822785939783,2027
Libya,0.4100483503981798,238.075,0.28871575718511244,2027
Liechtenstein,0.41217007963594987,1.0,0.2885261203756654,2027
Lithuania,0.4637400455062571,78.2857142857143,0.32517109149926976,2027
Luxembourg,0.38412969283276455,56.4,0.2692892301431586,2027
Madagascar,0.4646444823663254,60.43,0.3256780532775679,2027
Malawi,0.5361860068259385,95.04166666666667,0.37600163903530076,2027
Malaysia,0.4630346985210466,31.398058252427184,0.32434610464471664,2027
Maldives,0.408839590443686,62.666666666666664,0.28663043015527295,2027
Mali,0.49158703071672355,70.21917808219177,0.3446069940489001,2027
Malta,0.4643970420932878,48.333333333333336,0.32541938660615494,2027
Marshall Islands,0.47721558589306035,6.0,0.3340932979081447,2027
Martinique,0.45995449374288966,2736.7272727272725,0.34130211258225357,2027
Mauritania,0.4998151308304892,26.214285714285715,0.3500557858237462,2027
Mauritius,0.5299687144482367,15.9375,0.37109069266236605,2027
Mayotte,0.40617747440273033,24.75,0.2844990816867965,2027
Mexico,0.4600255972696246,72.48036951501155,0.3225299651178944,2027
Micronesia (Federated States Of),0.47835324232081916,15.4,0.3349560649342798,2027
Mongolia,0.4591126279863481,55.4375,0.3217704850438105,2027
Montenegro,0.4899943117178612,48.0,0.3433351204665228,2027
Montserrat,0.4932110352673492,21.5,0.34539961424290344,2027
Morocco,0.4832081911262799,159.0681818181818,0.3393694917173144,2027
Mozambique,0.48682309442548355,828.5151515151514,0.34662931950728954,2027
Myanmar,0.4798549488054607,1143.8370370370371,0.34397925018318043,2027
Namibia,0.4763850967007964,34.68421052631579,0.3337145988221245,2027
Nepal,0.4532053469852105,133.77358490566039,0.3181888038377219,2027
Netherlands (Kingdom Of The),0.45859215017064847,158.53658536585365,0.3221345075158614,2027
Netherlands Antilles,0.49920079635949943,9.333333333333334,0.34950649400298683,2027
New Caledonia,0.34927189988623436,2.0,0.24450445918136487,2027
New Zealand,0.47,240.6969696969697,0.330700435153479,2027
Nicaragua,0.41054891922639364,274.703125,0.28932491953391026,2027
Niger,0.4764988623435722,2032.1958762886597,0.34790591661095005,2027
Nigeria,0.46393629124004554,101.34046692607004,0.3254713368216042,2027
Niue,0.47974687144482364,1.0,0.3358298746418769,2027
North Macedonia,0.4674744027303754,20.842105263157894,0.3273793236837978,2027
Northern Mariana Islands,0.4442377701934016,2.5,0.3109841007116322,2027
Norway,0.4987229806598407,36.75,0.34936571163277874,2027
Oman,0.45999715585893064,21.65,0.32215095835158547,2027
Pakistan,0.47992605233219565,387.6181818181818,0.3386866158623257,2027
Palau,0.4680005688282139,1.0,0.3276074628102501,2027
Panama,0.43,14.673076923076923,0.30110365986676574,2027
Papua New Guinea,0.4998009101251422,171.955223880597,0.35107543720693235,2027
Paraguay,0.494240614334471,33.44,0.3462046712780636,2027
People'S Democratic Republic Of Yemen,0.3737400455062571,170.0,0.26281901903945076,2027
Peru,0.4400028441410694,284.6795580110497,0.31001314678711855,2027
Philippines,0.37763367463026165,112.62729658792651,0.26513924247583764,2027
Poland,0.4366837315130831,83.30864197530866,0.3062671568322051,2027
Portugal,0.41388794084186575,153.3548387096774,0.2908049538602408,2027
Puerto Rico,0.3952588168373151,52.27777777777778,0.27705049496950346,2027
Qatar,0.42032992036405004,18.0,0.2943581076038425,2027
Republic Of Korea,0.3733845278725825,71.64021164021165,0.26187528113501746,2027
Republic Of Moldova,0.4831740614334471,9.454545454545457,0.3382886358735987,2027
Romania,0.48202218430034127,153.5686274509804,0.3385004346196362,2027
Russian Federation,0.48000284414106936,208.08206686930092,0.33747201381494313,2027
Rwanda,0.3817093287827076,28.844827586206897,0.26740030819664007,2027
Réunion,0.46213310580204775,22.53846153846154,0.3236523999642505,2027
Saint Barthélemy,0.5403412969283277,4.0,0.378267166371831,2027
Saint Helena,0.41062286689419797,,0.2905703500912066,2027
Saint Kitts And Nevis,0.4612343572241183,3.0,0.3228852439483841,2027
Saint Lucia,0.5212713310580205,6.0,0.36493231952361677,2027
Saint Martin (French Part),0.46061717861205914,12.0,0.32251680059444643,2027
Saint Vincent And The Grenadines,0.38674345847554037,172.7,0.2719404826203002,2027
Samoa,0.4031598407281001,59.333333333333336,0.2826310565860281,2027
Sao Tome And Principe,0.41727246871444823,41.166666666666664,0.2923815553890476,2027
Saudi Arabia,0.4577417519908988,111.75949367088607,0.3212087659213276,2027
Senegal,0.4780147895335608,38.14285714285715,0.334879817865437,2027
Serbia,0.5040642775881684,203.83333333333334,0.35428500149538605,2027
Serbia Montenegro,0.5038111490329921,12.125,0.352753462967912,2027
Seychelles,0.48010523321956766,4.0,0.336101921775699,2027
Sierra Leone,0.4635807736063709,149.4285714285714,0.3255621991678076,2027
Singapore,0.4830773606370876,8.0,0.3382106694899646,2027
Sint Maarten (Dutch Part),0.5491439135381115,4.0,0.38442899799867974,2027
Slovakia,0.4765301478953356,49.37931034482759,0.3339199501086865,2027
Slovenia,0.4581825938566553,65.53846153846153,0.3211908207139937,2027
Solomon Islands,0.48005403868031854,40.61904761904761,0.3363247856389303,2027
Somalia,0.4651734926052332,546.436170212766,0.3294818144582791,2027
South Africa,0.3693657565415245,27.308474576271188,0.25874895386147845,2027
South Sudan,0.5530233219567691,61.86363636363637,0.38755336910205956,2027
Soviet Union,0.3906456200227531,42465.06593406594,0.5734519340159271,2027
Spain,0.49929465301478954,316.7124183006536,0.3517437133205401,2027
Sri Lanka,0.46984072810011374,324.25984251968504,0.33117928564360444,2027
State Of Palestine,0.4899829351535836,7.125,0.343038390099824,2027
Sudan,0.4256143344709898,1021.2060606060606,0.30514447761266056,2027
Suriname,0.3915927189988624,35.666666666666664,0.27436687512038516,2027
Sweden,0.4466439135381115,15.5,0.3127602412494345,2027
Switzerland,0.43048350398179747,55.0,0.30172700746478115,2027
Syrian Arab Republic,0.4637372013651877,149.37777777777777,0.32567133976060475,2027
Taiwan (Province Of China),0.5098777019340159,108.17142857142858,0.3576785825273705,2027
Tajikistan,0.48984357224118313,48.50980392156863,0.34323320440918176,2027
Thailand,0.4626905574516496,81.37280701754386,0.32445825903051534,2027
Timor-Leste,0.43816552901023886,11.625,0.30679799663673457,2027
Togo,0.4701706484641638,55.285714285714285,0.3295100270682948,2027
Tokelau,0.47499431171786116,,0.3356303614677708,2027
Tonga,0.4703668941979522,9.636363636363637,0.329324903287025,2027
Trinidad And Tobago,0.449032992036405,9.875,0.3143928576516752,2027
Tunisia,0.4699630261660978,39.93846153846154,0.32925626878979275,2027
Turkmenistan,0.5126478953356086,22.0,0.3590089486059352,2027
Turks And Caicos Islands,0.4398179749715586,37.5,0.30813750612385665,2027
Tuvalu,0.45419226393629125,12.0,0.3180193603214089,2027
Türkiye,0.3903014789533561,442.77183098591547,0.2763390546492576,2027
Uganda,0.47941979522184297,1259.311377245509,0.34449042622050025,2027
Ukraine,0.4501251422070535,35.88235294117647,0.3153410951099524,2027
United Arab Emirates,0.5012997724687144,30.357142857142858,0.35112430272543416,2027
United Kingdom Of Great Britain And Northern Ireland,0.4903498293515358,123.16666666666667,0.344115007536043,2027
United Republic Of Tanzania,0.40359783845278724,79.82352941176471,0.28308241065748435,2027
United States Of America,0.46990045506257105,53.69037294015612,0.32930962119005147,2027
United States Virgin Islands,0.44631683731513083,6.4,0.31246699975579423,2027
Uruguay,0.4648265073947668,9.590909090909092,0.32544631140522706,2027
Uzbekistan,0.473617747440273,19.428571428571423,0.3316696788864849,2027
Vanuatu,0.47935153583617746,15.764705882352942,0.33565744690733074,2027
Venezuela (Bolivarian Republic Of),0.49,319.0283018867925,0.3452538170720055,2027
Viet Nam,0.4605091012514221,91.58308157099698,0.32300337150738406,2027
Wallis And Futuna Islands,0.48399886234357226,3.0,0.33882039753200177,2027
Yemen,0.488023321956769,58.72727272727273,0.3420312118518537,2027
Yemen Arab Republic,0.48387656427758813,571.4,0.34275032486224966,2027
Yugoslavia,0.3739817974971559,84.82142857142857,0.2623864902993837,2027
Zambia,0.4903811149032992,52.76119402985075,0.34363951877289106,2027
Zimbabwe,0.4698435722411831,118.1590909090909,0.32972525088636595,2027
Afghanistan,0.4706939704209328,134.4418604651163,0.3304355613626276,2028
Albania,0.4395278725824801,46.72222222222222,0.30799958604389444,2028
Algeria,0.4930688282138794,97.97841726618705,0.34584036106471683,2028
American Samoa,0.3868941979522184,43.333333333333336,0.27113207255490424,2028
Angola,0.4214846416382253,83.87378640776699,0.29563178645639937,2028
Anguilla,0.4535921501706485,7.666666666666667,0.3175686672866238,2028
Antigua And Barbuda,0.3985551763367463,1.625,0.2790001034602856,2028
Argentina,0.4511774744027304,106.77165354330708,0.31657853436211325,2028
Armenia,0.47,253.08333333333334,0.3307879402358137,2028
Australia,0.4546245733788396,19.78481012658228,0.3183769737382529,2028
Austria,0.5211348122866895,68.44444444444444,0.36527790331048887,2028
Azerbaijan,0.43069965870307164,34.52173913043478,0.30173364442333844,2028
Azores Islands,0.5225056882821388,48.85714285714285,0.3660991394590889,2028
Bahamas,0.4420364050056883,48.04347826086956,0.3097648929258496,2028
Bahrain,0.44973265073947666,50.85714285714285,0.3151721424402263,2028
Bangladesh,0.4641353811149033,5494.018248175183,0.36370797566633556,2028
Barbados,0.48169795221843,15.5,0.33729806832565745,2028
Belarus,0.4773236632536974,18.0,0.3342537276265956,2028
Belgium,0.5343117178612059,71.99159663865547,0.3745267965322313,2028
Belize,0.42644197952218427,171.0909090909091,0.2997180797202366,2028
Benin,0.44999715585893063,36.271186440677965,0.3152542516312665,2028
Bermuda,0.4046018202502844,16.666666666666668,0.28333901801687267,2028
Bhutan,0.4691154721274175,39.25,0.32865811723633354,2028
Bolivia (Plurinational State Of),0.3637912400455062,29.56153846153846,0.25486270937810895,2028
Bosnia And Herzegovina,0.4615955631399318,59.72222222222222,0.32353880963061604,2028
Botswana,0.4700739476678043,88.375,0.3296761000879373,2028
Brazil,0.5402559726962458,52.892682926829266,0.3785528481484258,2028
British Virgin Islands,0.4863509670079636,9.0,0.34050925858007824,2028
Brunei Darussalam,0.3672098976109215,,0.26018127159291304,2028
Bulgaria,0.4799744027303754,135.88235294117646,0.3369420405263194,2028
Burkina Faso,0.43642491467576794,287.741935483871,0.30753023072670577,2028
Burundi,0.3626848691695108,34.07692307692308,0.2541201492887872,2028
Cabo Verde,0.46299203640500575,5337.8125,0.36180409847650846,2028
Cambodia,0.42716723549488056,79.02380952380952,0.2995753388614374,2028
Cameroon,0.42083048919226396,82.41584158415841,0.29516357990275766,2028
Canada,0.48023890784982937,378.9872611464968,0.3388446404592454,2028
Canary Islands,0.42571672354948803,59.94736842105263,0.2984252124920087,2028
Cayman Islands,0.4841126279863481,56.0,0.33927445889846697,2028
Central African Republic,0.49708475540386804,36.0,0.3482136554807226,2028
Chad,0.5131171786120592,224.75999999999996,0.36076987137971506,2028
Chile,0.4551393629124004,542.3805309734513,0.32242927208062744,2028
China,0.4754067121729238,7023.609837898267,0.3824039068048881,2028
"China, Hong Kong Special Administrative Region",0.48399886234357226,326.9605263157895,0.3411090589471433,2028
"China, Macao Special Administrative Region",0.4998435722411832,10.0,0.3499611468738323,2028
Colombia,0.41943401592719,142.88111888111888,0.29461321345941416,2028
Comoros,0.4128754266211604,48.6764705882353,0.28935667991358255,2028
Congo,0.46929180887372013,125.73469387755102,0.32939253536493196,2028
Cook Islands,0.3932366325369739,8.0,0.275322159819885,2028
Costa Rica,0.4886348122866894,54.087719298245624,0.3424264783521349,2028
Croatia,0.4549175199089875,168.9047619047619,0.31963551366890924,2028
Cuba,0.478216723549488,81.84146341463415,0.3353298861832794,2028
Curaçao,0.4522866894197952,24.0,0.31677023372586666,2028
Cyprus,0.3702787258248009,48.214285714285715,0.25953572419077364,2028
Czechia,0.4368174061433447,54.42857142857143,0.3061567020461497,2028
Czechoslovakia,0.460386803185438,39.25,0.322548048976948,2028
Côte D’Ivoire,0.4801706484641638,31.203125,0.336339892473498,2028
Democratic People'S Republic Of Korea,0.4411916951080774,95.26190476190477,0.30950717673356287,2028
Democratic Republic Of The Congo,0.3686518771331058,90.94207317073169,0.2586987861370671,2028
Denmark,0.4700796359499431,44.294117647058826,0.32936866673947857,2028
Djibouti,0.4620563139931741,40.17391304347826,0.32372323364662986,2028
Dominica,0.4743088737201365,21.571428571428577,0.33216860577631885,2028
Dominican Republic,0.48358077360637086,83.37931034482759,0.33909558554342534,2028
Ecuador,0.4800483503981797,133.848,0.3369794319419455,2028
Egypt,0.47998577929465297,76.3048780487805,0.33652911127505103,2028
El Salvador,0.4166922639362912,122.04285714285714,0.2925467724463332,2028
Equatorial Guinea,0.46819397042093286,28.0,0.32793358894866464,2028
Eritrea,0.469914675767918,37.8,0.3292073160704584,2028
Estonia,0.473646188850967,131.1,0.33247850525428146,2028
Eswatini,0.48417235494880545,70.27272727272727,0.3394170993166022,2028
Ethiopia,0.4783703071672355,3298.0708661417325,0.3581588670505448,2028
Fiji,0.4797411831626849,15.159090909090908,0.33592592158987433,2028
Finland,0.3645250284414107,88.2857142857143,0.2557912258588814,2028
France,0.47012229806598405,205.22522522522522,0.3305354490317698,2028
French Guiana,0.43397326507394773,10.0,0.3038519318567675,2028
French Polynesia,0.47244311717861204,8.5,0.3307702313842819,2028
Gabon,0.4828924914675768,24.176470588235293,0.3381955418588138,2028
Gambia,0.4997980659840728,112.5,0.3506534171201478,2028
Georgia,0.46444254835039817,24.208333333333332,0.3252808067753096,2028
German Democratic Republic,0.43273606370875994,84.16666666666667,0.30350985099658373,2028
Germany,0.5212770193401594,294.89285714285717,0.3669772226110379,2028
Germany Federal Republic,0.46618316268486915,51.875,0.3266946915866175,2028
Ghana,0.4981313993174062,40.674698795180724,0.34897933123988795,2028
Greece,0.45001422070534697,137.62878787878788,0.3159822510263267,2028
Grenada,0.49974687144482366,13.5,0.34991818252313217,2028
Guadeloupe,0.46368031854379976,195.9090909090909,0.3259602483196051,2028
Guam,0.43964732650739474,35.42857142857143,0.3080034183214768,2028
Guatemala,0.4585949943117179,658.233870967742,0.3256666750994484,2028
Guinea,0.46396473265073945,72.62337662337663,0.32528837017705436,2028
Guinea-Bissau,0.43994027303754263,134.5,0.30890838392858583,2028
Guyana,0.4534584755403868,311.6666666666667,0.31962274271756724,2028
Haiti,0.4806655290102389,1585.888888888889,0.34766958932188324,2028
Honduras,0.4380460750853242,341.47727272727275,0.30904466331583513,2028
Hungary,0.48277019340159266,131.0,0.3388646019766694,2028
Iceland,0.38597838452787264,10.2,0.27025692840061505,2028
India,0.46943686006825935,5928.357235142119,0.3704874553885314,2028
Indonesia,0.3830403868031854,344.37819650067297,0.27056117547290687,2028
Iran (Islamic Republic Of),0.4903071672354949,434.45641025641027,0.34628429107184533,2028
Iraq,0.4536405005688282,67.0,0.31802168064170766,2028
Ireland,0.46920364050056884,27.608695652173914,0.32863759358377914,2028
Israel,0.4899061433447099,19.65,0.34307312033063003,2028
Italy,0.5300113765642775,800.6954732510288,0.37666458125686897,2028
Jamaica,0.42313424345847556,62.53061224489796,0.2966357260914078,2028
Japan,0.420938566552901,623.0444444444445,0.29905857537236796,2028
Jordan,0.47532423208191127,35.416666666666664,0.33297716812089434,2028
Kazakhstan,0.43031001137656427,35.65625,0.30146890619487543,2028
Kenya,0.5644738339021615,58.50980392156863,0.3955450338768708,2028
Kiribati,0.4504579067121729,33.333333333333336,0.31555602238186825,2028
Kuwait,0.44462172923777016,22.4,0.3113934581896485,2028
Kyrgyzstan,0.4661860068259385,29.22222222222222,0.326536648980558,2028
Lao People'S Democratic Republic,0.5449402730375428,43.707317073170735,0.38176696717156633,2028
Latvia,0.4680972696245734,42.22222222222222,0.3279663731361078,2028
Lebanon,0.383646188850967,59.0,0.26896914539520145,2028
Lesotho,0.44971274175199094,20.625,0.31494462723046474,2028
Liberia,0.4833191126279863,251.3913043478261,0.34009936551582554,2028
Libya,0.4899630261660978,238.075,0.3446560302226551,2028
Liechtenstein,0.47039817974971554,1.0,0.32928579045530126,2028
Lithuania,0.390207622298066,78.2857142857143,0.2736983952535359,2028
Luxembourg,0.3801990898748578,56.4,0.2665378080726239,2028
Madagascar,0.3781058020477816,60.43,0.26510097705458724,2028
Malawi,0.4198862343572241,95.04166666666667,0.2945917983072006,2028
Malaysia,0.4598976109215017,31.398058252427184,0.32215014332503517,2028
Maldives,0.47875995449374287,62.666666666666664,0.3355746849903128,2028
Mali,0.47999715585893055,70.21917808219177,0.336494081648445,2028
Malta,0.4799061433447099,48.333333333333336,0.3362757574821504,2028
Marshall Islands,0.3906541524459613,6.0,0.2735002944951754,2028
Martinique,0.4598919226393629,2736.7272727272725,0.34125831280978486,2028
Mauritania,0.5000597269624574,26.214285714285715,0.35022700311612387,2028
Mauritius,0.47829351535836173,15.9375,0.3349180532994536,2028
Mayotte,0.4870221843003413,24.75,0.3410903786151242,2028
Mexico,0.45366040955631404,72.48036951501155,0.318074333718577,2028
Micronesia (Federated States Of),0.3410722411831627,15.4,0.23885936413792028,2028
Mongolia,0.4898265073947668,55.4375,0.34327020062970354,2028
Montenegro,0.47512798634812287,48.0,0.332928692707706,2028
Montserrat,0.4119425483503981,21.5,0.28851167340103767,2028
Morocco,0.483811149032992,159.0681818181818,0.3397915622520129,2028
Mozambique,0.3825540386803185,828.5151515151514,0.2736409804856741,2028
Myanmar,0.5061035267349261,1143.8370370370371,0.36235325473380614,2028
Namibia,0.4585949943117179,34.68421052631579,0.32126152714976963,2028
Nepal,0.45673208191126285,133.77358490566039,0.32065751828595856,2028
Netherlands (Kingdom Of The),0.38260807736063707,158.53658536585365,0.2689456565488534,2028
Netherlands Antilles,0.3704664391353811,9.333333333333334,0.25939244394610406,2028
New Caledonia,0.41117463026166096,2.0,0.2878363704441635,2028
New Zealand,0.47749431171786116,240.6969696969697,0.33594645335598183,2028
Nicaragua,0.3714874857792947,274.703125,0.261981916120941,2028
Niger,0.4702389078498293,2032.1958762886597,0.34352394846533,2028
Nigeria,0.41145051194539245,101.34046692607004,0.2887312913153471,2028
Niue,0.4796075085324232,1.0,0.33573232060319663,2028
North Macedonia,0.48293515358361777,20.842105263157894,0.3382018492810674,2028
Northern Mariana Islands,0.55320819112628,2.5,0.38726339536464693,2028
Norway,0.47978100113765637,36.75,0.33610632596724976,2028
Oman,0.4802559726962457,21.65,0.336332130137706,2028
Pakistan,0.4849601820250284,387.6181818181818,0.34221050664730857,2028
Palau,0.4698009101251422,1.0,0.3288677017181,2028
Panama,0.4743003412969283,14.673076923076923,0.33211389877461556,2028
Papua New Guinea,0.5201137656427759,171.955223880597,0.365294436069276,2028
Paraguay,0.4536803185437998,33.44,0.3178124642245938,2028
People'S Democratic Republic Of Yemen,0.43001990898748577,170.0,0.30221492347631085,2028
Peru,0.42,284.6795580110497,0.2960111558883699,2028
Philippines,0.4095278725824801,112.62729658792651,0.2874651810423906,2028
Poland,0.4522212741751991,83.30864197530866,0.31714343669568645,2028
Portugal,0.49032138794084185,153.3548387096774,0.3443083668295241,2028
Puerto Rico,0.45755119453924914,52.27777777777778,0.3206551593608573,2028
Qatar,0.5333390216154721,18.0,0.37346447847983794,2028
Republic Of Korea,0.5314163822525597,71.64021164021165,0.3724975792010015,2028
Republic Of Moldova,0.4867007963594994,9.454545454545457,0.3407573503218353,2028
Romania,0.38482650739476676,153.5686274509804,0.27046346078573397,2028
Russian Federation,0.49011376564277587,208.08206686930092,0.34454965886613764,2028
Rwanda,0.4897497155858931,28.844827586206897,0.3430285789588699,2028
Réunion,0.48338452787258246,22.53846153846154,0.3385283954136248,2028
Saint Barthélemy,0.4894681456200228,4.0,0.34265596045601754,2028
Saint Helena,0.3977332195676906,,0.28154759696265136,2028
Saint Kitts And Nevis,0.5362827076222981,3.0,0.3754190892271099,2028
Saint Lucia,0.35965870307167236,6.0,0.25180347993317315,2028
Saint Martin (French Part),0.4536632536973834,12.0,0.3176490531541734,2028
